outbreak,cleaned_name,name,address,city,postal_code,LHIN,home_type,number_beds,short_stay,residents_council,family_council,accreditation,antipsychotic_percent,pressure_ulcers_percent,falls_percent,restraints_percent,depression_percent,pain_percent,first_inspection_date,last_inspection_date,last_rqi_date,3y_inspections,2y_inspections,1y_inspections,3y_withOrders,2y_withOrders,1y_withOrders,cum_resident_deaths,max_resident_cases,max_hcw_cases,date_first_outbreak,date_max_cases,date_max_HCWcases,date_first_resolved,CSDname,CSDuid,latitude,longitude
1.0,st. joseph's lifecare centre,ST. JOSEPH'S LIFECARE CENTRE,99 Wayne Gretzky Parkway,Brantford, N3S6T6,Hamilton Niagara Haldimand Brant (Hnhb),Non-Profit,205.0,No,Yes,Yes,No,22.4,4.3,22.1,4.8,39.8,1.5,2010-12-07,2020-11-18,2018-05-29,13.0,12.0,7.0,3.0,2.0,1.0,0.0,0.0,1.0,2020-04-24,2020-04-24,2020-04-24,2020-05-12,Brantford,3529006.0,43.14553416,-80.23530631
1.0,st. joseph's villa (dundas),"ST. JOSEPH'S VILLA, DUNDAS",56 Governor's Road,Dundas, L9H5G7,Hamilton Niagara Haldimand Brant (Hnhb),Non-Profit,425.0,Yes,Yes,Yes,Yes,21.7,2.5,19.6,4.1,13.2,2.1,2010-08-05,2020-07-24,2018-08-10,21.0,12.0,11.0,11.0,6.0,5.0,0.0,1.0,0.0,2020-04-24,2020-04-24,2020-04-24,2020-05-06,Hamilton,3525005.0,43.26175889,-79.95770113
1.0,st. patrick's home,ST PATRICK'S HOME,2865 Riverside Drive,Ottawa, K1V8N5,Champlain,Non-Profit,288.0,Yes,Yes,Yes,Yes,16.8,4.1,22.6,7.9,23.0,3.8,2010-08-24,2020-10-19,2018-06-25,24.0,18.0,10.0,4.0,3.0,1.0,1.0,9.0,1.0,2020-04-30,2020-05-07,2020-05-05,2020-06-15,Ottawa,3506008.0,45.36947155,-75.68903093
0.0,st. peter's residence at chedoke,ST. PETER'S RESIDENCE AT CHEDOKE,125 Redfern Avenue,Hamilton, L9C7W9,Hamilton Niagara Haldimand Brant (Hnhb),Non-Profit,210.0,No,Yes,Yes,Yes,25.7,4.2,21.1,0.1,20.3,6.4,2010-12-02,2020-01-14,2018-11-02,8.0,7.0,6.0,2.0,1.0,0.0,,,,,,,,Hamilton,3525005.0,43.24048479,-79.92012482
1.0,sunnycrest nursing home,SUNNYCREST NURSING HOME,1635 Dundas Street East,Whitby, L1N2K9,Central East,For-Profit,136.0,No,Yes,Yes,Yes,14.3,2.8,17.7,6.8,34.7,18.2,2010-09-30,2020-10-29,2018-01-08,10.0,4.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,2020-05-08,2020-05-08,2020-05-08,2020-05-21,Whitby,3518009.0,43.88695065,-78.90906825
0.0,sarsfield colonial home,SARSFIELD COLONIAL HOME,2861 Colonial Road P.O. Box 130,Sarsfield, K0A3E0,Champlain,For-Profit,46.0,No,Yes,Yes,Yes,10.8,3.5,18.4,31.9,34.3,0.6,2010-08-11,2020-01-15,2018-10-01,16.0,10.0,4.0,8.0,4.0,0.0,,,,,,,,Ottawa,3506008.0,45.440588,-75.347066
0.0,"the grove, arnprior and district nursing home","THE GROVE, ARNPRIOR AND DISTRICT NURSING HOME",275 Ida Street North,Arnprior, K7S3M7,Champlain,Non-Profit,61.0,Yes,Yes,Yes,Yes,21.9,4.1,20.4,2.4,43.0,7.6,2011-10-04,2019-05-02,2018-03-13,6.0,5.0,2.0,2.0,2.0,0.0,,,,,,,,Arnprior,3547002.0,45.43909913,-76.36088256
1.0,cama woodlands nursing home,CAMA WOODLANDS NURSING HOME,159 Panin Road,Burlington, L7P5A6,Hamilton Niagara Haldimand Brant (Hnhb),Non-Profit,134.0,No,Yes,Yes,No,8.5,3.1,14.7,6.3,11.7,3.8,2010-12-08,2020-11-02,2017-11-07,5.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2020-06-10,2020-06-10,2020-06-10,2020-07-03,Burlington,3524002.0,43.3099325,-79.86719201
0.0,grandview lodge / dunnville,GRANDVIEW LODGE / DUNNVILLE,657 Lock Street West,Dunnville, N1A1V9,Hamilton Niagara Haldimand Brant (Hnhb),Municipal,128.0,No,Yes,Yes,Yes,29.1,2.4,16.6,4.5,31.6,6.9,2010-08-18,2019-11-04,2018-11-06,10.0,7.0,2.0,1.0,0.0,0.0,,,,,,,,Haldimand County,3528018.0,42.90834644,-79.63401540000002
0.0,john noble home,JOHN NOBLE HOME,97 Mount Pleasant Street,Brantford, N3T1T5,Hamilton Niagara Haldimand Brant (Hnhb),Municipal,156.0,No,Yes,Yes,Yes,22.6,3.2,18.2,2.1,30.4,4.4,2010-09-09,2020-10-23,2017-12-07,3.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,Brantford,3529006.0,43.12596315,-80.27606552
1.0,norview lodge,NORVIEW LODGE,44 Rob Blake Way,Simcoe, N3Y0E3,Hamilton Niagara Haldimand Brant (Hnhb),Municipal,179.0,Yes,Yes,Yes,Yes,22.3,5.2,20.4,2.8,41.7,14.4,2011-02-08,2020-10-23,2018-05-17,6.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2020-05-22,2020-05-22,2020-05-22,2020-04-24,Norfolk County,3528052.0,42.8372838,-80.33304111
0.0,grey gables home for the aged,GREY GABLES HOME FOR THE AGED,206 Toronto Street South,Markdale, N0C1H0,South West,Municipal,66.0,No,Yes,Yes,No,18.9,2.6,15.8,0.0,25.4,2.5,2010-08-05,2020-09-23,2018-12-06,10.0,7.0,4.0,4.0,3.0,1.0,,,,,,,,Grey Highlands,3542015.0,44.31396564,-80.64029685
0.0,lee manor home,LEE MANOR HOME,875 Sixth Street East,Owen Sound, N4K5W5,South West,Municipal,150.0,No,Yes,Yes,No,19.8,1.3,12.0,2.4,27.9,2.5,2010-11-03,2020-11-12,2018-02-12,10.0,9.0,5.0,2.0,2.0,1.0,,,,,,,,Owen Sound,3542059.0,44.56074357,-80.92749966
0.0,rockwood terrace home for the aged,ROCKWOOD TERRACE HOME FOR THE AGED,575 Saddler Street East P. O. Box 660,Durham, N0G1R0,South West,Municipal,100.0,No,Yes,Yes,No,7.3,5.0,14.2,1.9,23.6,0.4,2010-08-30,2020-11-05,2017-11-08,5.0,4.0,3.0,1.0,0.0,0.0,,,,,,,,West Grey,3542004.0,44.17446891,-80.80961509
0.0,georgian manor home for the aged,GEORGIAN MANOR HOME FOR THE AGED,101 Thompsons Road,Penetanguishene, L9M0V3,North Simcoe Muskoka,Municipal,143.0,Yes,Yes,Yes,Yes,17.8,2.4,16.4,0.9,31.7,6.0,2011-02-23,2020-07-28,2018-09-05,8.0,5.0,3.0,2.0,0.0,0.0,,,,,,,,Penetanguishene,3543072.0,44.76796585,-79.91976266
1.0,simcoe manor home for the aged,SIMCOE MANOR HOME FOR THE AGED,5988 - 8TH LINE Main Street East,Beeton, L0G1A0,Central,Municipal,126.0,Yes,Yes,Yes,Yes,7.7,2.5,18.6,2.6,34.7,7.0,2010-07-13,2020-10-13,2018-01-22,7.0,5.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,2020-06-23,2020-06-23,2020-06-23,2020-07-08,New Tecumseth,3543007.0,44.08139484,-79.77752875
0.0,sunset manor home for senior citizens,SUNSET MANOR HOME FOR SENIOR CITIZENS,49 Raglan Street,Collingwood, L9Y4X1,North Simcoe Muskoka,Municipal,150.0,Yes,Yes,Yes,Yes,22.0,3.6,18.8,2.3,30.2,6.5,2010-11-01,2020-09-15,2018-01-04,12.0,12.0,7.0,6.0,6.0,4.0,,,,,,,,Collingwood,3543031.0,44.50191069,-80.20123672
0.0,trillium manor home for the aged,TRILLIUM MANOR HOME FOR THE AGED,12 Grace Avenue,Orillia, L3V2K2,North Simcoe Muskoka,Municipal,122.0,Yes,Yes,Yes,Yes,28.5,3.0,18.8,2.9,34.5,15.9,2011-10-18,2020-07-16,2019-02-11,9.0,5.0,3.0,1.0,0.0,0.0,,,,,,,,Orillia,3543052.0,44.62900615,-79.42526219
1.0,the elliott long term care residence,THE ELLIOTT LONG TERM CARE RESIDENCE,170 Metcalfe Street,Guelph, N1E4Y3,Waterloo Wellington,Non-Profit,85.0,No,Yes,Yes,Yes,12.6,1.2,19.8,0.2,29.6,12.6,2010-08-04,2020-10-02,2017-05-16,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-07-16,2020-07-16,2020-07-16,2020-07-25,Guelph,3523008.0,43.55803773,-80.25130495
1.0,glebe centre,GLEBE CENTRE,950 Bank Street,Ottawa, K1S5G6,Champlain,Non-Profit,254.0,No,Yes,Yes,Yes,21.2,1.8,15.7,3.7,31.3,5.0,2010-08-25,2020-10-19,2018-05-23,16.0,15.0,7.0,3.0,3.0,2.0,0.0,0.0,1.0,2020-06-16,2020-06-16,2020-06-17,2020-06-30,Ottawa,3506008.0,45.39876525,-75.68635693
1.0,isabel and arthur meighen manor,ISABEL AND ARTHUR MEIGHEN MANOR,155 Millwood Road,Toronto, M4S1J6,Toronto Central,Non-Profit,168.0,No,Yes,Yes,Yes,16.2,2.0,16.7,0.0,2.2,6.8,2011-01-06,2020-06-05,2018-07-18,9.0,7.0,5.0,2.0,2.0,1.0,48.0,84.0,45.0,2020-04-24,2020-04-24,2020-05-01,2020-06-09,Toronto,3520005.0,43.70000099,-79.39254279
0.0,the salvation army ottawa grace manor,THE SALVATION ARMY OTTAWA GRACE MANOR,1156 Wellington Street,Ottawa, K1Y2Z3,Champlain,Non-Profit,128.0,No,Yes,Yes,Yes,24.3,3.0,18.2,14.0,29.9,2.7,2010-09-20,2020-01-24,2019-01-21,18.0,14.0,7.0,2.0,1.0,0.0,,,,,,,,Ottawa,3506008.0,45.40088385,-75.72755805
1.0,r. h. lawson eventide home,R. H. LAWSON EVENTIDE HOME,5050 Jepson Street,Niagara Falls, L2E1K5,Hamilton Niagara Haldimand Brant (Hnhb),Non-Profit,101.0,Yes,Yes,Yes,No,13.8,3.9,15.3,14.2,30.0,5.9,2010-12-08,2020-08-24,2018-01-17,6.0,5.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2020-07-29,2020-07-29,2020-07-29,,Niagara Falls,3526043.0,43.0997467,-79.07748394
1.0,the kensington gardens,THE KENSINGTON GARDENS,25 Brunswick Avenue,Toronto, M5S2L9,Toronto Central,Non-Profit,350.0,No,Yes,Yes,Yes,21.0,2.1,14.9,1.3,13.5,1.2,2011-08-23,2020-07-10,2018-01-26,13.0,10.0,4.0,4.0,2.0,1.0,8.0,22.0,7.0,2020-04-24,2020-04-24,2020-04-24,2020-05-18,Toronto,3520005.0,43.65819899,-79.40343829
0.0,villa minto,VILLA MINTO,241 Eighth Street P.O. Box 280,Cochrane, P0L1C0,North East,Non-Profit,33.0,No,Yes,Yes,Yes,8.1,5.6,7.4,26.6,10.4,12.7,2011-05-03,2020-07-22,2018-04-26,7.0,4.0,1.0,3.0,1.0,0.0,,,,,,,,Cochrane,3556042.0,49.06971147,-81.0205333
1.0,leamington mennonite home long term care residence,LEAMINGTON MENNONITE HOME LONG TERM CARE RESIDENCE,35 Pickwick Drive,Leamington, N8H4T5,Erie St. Clair,Non-Profit,84.0,No,Yes,Yes,No,25.0,0.9,19.6,0.7,24.2,1.5,2010-11-17,2020-10-15,2018-01-09,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-05-10,2020-05-10,2020-05-10,2020-05-22,Leamington,3537003.0,42.04374165,-82.59059485
0.0,parkview home long-term care,PARKVIEW HOME LONG-TERM CARE,123 Weldon Road,Stouffville, L4A0G8,Central,Non-Profit,128.0,No,Yes,Yes,Yes,12.9,1.5,19.3,0.0,10.2,16.7,2011-02-07,2020-02-13,2017-11-28,5.0,4.0,3.0,0.0,0.0,0.0,,,,,,,,Whitchurch-Stouffville,3519044.0,43.96541475,-79.25898437
0.0,william a. 'bill' george extended care facility,"WILLIAM A. ""BILL"" GEORGE EXTENDED CARE FACILITY",75 Fifth Avenue,Sioux Lookout, P8T1K9,North West,Non-Profit,20.0,No,Yes,No,Yes,33.3,0.0,20.4,6.7,16.6,6.0,2011-11-01,2020-11-12,2018-07-27,5.0,3.0,2.0,0.0,0.0,0.0,,,,,,,,Sioux Lookout,3560034.0,50.10591688,-91.91875908
0.0,mauno kaihla koti,MAUNO KAIHLA KOTI,723 North Street,Sault Ste Marie, P6B6G8,North East,Non-Profit,63.0,Yes,Yes,Yes,No,18.8,3.2,9.6,17.3,42.9,12.1,2011-11-02,2020-08-05,2017-12-28,6.0,3.0,1.0,0.0,0.0,0.0,,,,,,,,Sault Ste. Marie,3557061.0,46.5396691,-84.33693736
0.0,bob rumball home for the deaf,BOB RUMBALL HOME FOR THE DEAF,1 Royal Parkside Drive,Barrie, L4M0C4,North Simcoe Muskoka,Non-Profit,64.0,No,Yes,Yes,No,7.9,3.0,28.9,5.7,16.2,6.0,2010-12-02,2020-08-26,2019-01-28,9.0,5.0,2.0,5.0,3.0,1.0,,,,,,,,Barrie,3543042.0,44.3641363,-79.62310322
0.0,hillel lodge,HILLEL LODGE,10 Nadolny Sachs Private,Ottawa, K2A4G7,Champlain,Non-Profit,121.0,No,Yes,Yes,Yes,5.3,2.5,15.9,10.0,15.8,0.7,2011-08-18,2020-09-28,2017-07-11,16.0,14.0,10.0,2.0,2.0,1.0,,,,,,,,Ottawa,3506008.0,45.37622944,-75.75281145
1.0,allendale,ALLENDALE,185 Ontario Street South,Milton, L9T2M4,Mississauga Halton,Municipal,200.0,No,Yes,Yes,Yes,16.0,1.0,12.3,2.7,12.5,1.1,2010-09-14,2020-10-06,2018-04-05,12.0,12.0,6.0,6.0,6.0,2.0,0.0,,,,,,2020-04-24,Milton,3524009.0,43.51655054,-79.87240973
1.0,creek way village,CREEK WAY VILLAGE,5200 Corporate Drive,Burlington, L7L7G7,Hamilton Niagara Haldimand Brant (Hnhb),Municipal,144.0,No,Yes,Yes,Yes,12.4,0.4,14.9,1.8,15.5,5.2,2010-09-24,2020-08-06,2017-10-23,9.0,6.0,6.0,3.0,3.0,3.0,0.0,1.0,1.0,2020-05-18,2020-05-18,2020-05-18,2020-06-02,Burlington,3524002.0,43.39302822,-79.77985319
1.0,post inn village,POST INN VILLAGE,203 Georgian Drive,Oakville, L6H7H9,Mississauga Halton,Municipal,228.0,Yes,Yes,Yes,Yes,8.3,0.6,12.8,0.1,18.1,1.7,2010-07-28,2020-02-20,2018-01-29,4.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2020-04-24,2020-04-24,2020-04-24,2020-05-13,Oakville,3524001.0,43.48026034,-79.71675247
0.0,deer park villa,DEER PARK VILLA,150 Central Avenue,Grimsby, L3M4Z3,Hamilton Niagara Haldimand Brant (Hnhb),Municipal,39.0,No,Yes,No,Yes,13.6,7.1,20.5,7.4,21.4,10.9,2010-11-02,2020-05-25,2017-09-28,5.0,3.0,1.0,1.0,1.0,0.0,,,,,,,,Grimsby,3526065.0,43.189536499999996,-79.54142639
1.0,douglas h. rapelje lodge,DOUGLAS H. RAPELJE LODGE,277 Plymouth Road,Welland, L3B6E3,Hamilton Niagara Haldimand Brant (Hnhb),Municipal,120.0,Yes,Yes,Yes,Yes,28.8,3.0,22.5,2.2,33.6,2.3,2010-08-17,2020-05-26,2018-02-15,9.0,7.0,4.0,0.0,0.0,0.0,0.0,,,,,,2020-04-24,Welland,3526032.0,42.97774267,-79.24618498
0.0,gilmore lodge,GILMORE LODGE,50 Gilmore Road,Fort Erie, L2A2M1,Hamilton Niagara Haldimand Brant (Hnhb),Municipal,80.0,No,Yes,Yes,Yes,19.7,3.6,17.5,6.2,33.1,2.4,2011-09-23,2020-09-08,2017-11-23,5.0,2.0,2.0,0.0,0.0,0.0,,,,,,,,Fort Erie,3526003.0,42.92080238,-78.91490397
1.0,linhaven,LINHAVEN,403 Ontario Street,St. Catharines, L2N1L5,Hamilton Niagara Haldimand Brant (Hnhb),Municipal,248.0,Yes,Yes,Yes,Yes,23.2,3.1,18.9,5.9,34.3,2.2,2010-09-21,2020-02-24,2018-02-13,13.0,11.0,8.0,3.0,3.0,1.0,0.0,1.0,1.0,2020-07-12,2020-07-16,2020-07-12,2020-07-30,St. Catharines,3526053.0,43.18351721,-79.26633031
0.0,northland pointe,NORTHLAND POINTE,2 Fielden Avenue,Port Colborne, L3K6G4,Hamilton Niagara Haldimand Brant (Hnhb),Municipal,151.0,No,Yes,No,Yes,23.0,4.1,15.7,4.3,30.7,3.9,2010-07-21,2020-02-13,2018-01-30,8.0,7.0,5.0,1.0,1.0,1.0,,,,,,,,Port Colborne,3526011.0,42.8807752,-79.25766920000002
1.0,the meadows of dorchester,THE MEADOWS OF DORCHESTER,6623 Kalar Road,Niagara Falls, L2H2T3,Hamilton Niagara Haldimand Brant (Hnhb),Municipal,121.0,No,Yes,Yes,Yes,15.9,2.5,14.2,17.7,32.4,5.3,2011-03-04,2020-07-02,2017-06-01,7.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2020-07-31,2020-07-31,2020-07-31,,Niagara Falls,3526043.0,43.07925789,-79.13696046
1.0,the woodlands of sunset,THE WOODLANDS OF SUNSET,920 Pelham Street,Welland, L3C1Y5,Hamilton Niagara Haldimand Brant (Hnhb),Municipal,121.0,No,Yes,Yes,Yes,18.2,3.8,18.2,6.1,34.5,2.1,2011-09-22,2020-06-04,2017-12-28,7.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2020-04-24,2020-04-24,2020-04-24,2020-05-04,Pelham,3526028.0,43.01741988,-79.28534590000002
0.0,upper canada lodge,UPPER CANADA LODGE,272 Wellington Street P. O. Box 1390,Niagara-On-The-Lake, L0S1J0,Hamilton Niagara Haldimand Brant (Hnhb),Municipal,80.0,No,Yes,Yes,Yes,24.8,2.4,17.3,9.3,36.4,4.9,2011-03-09,2019-10-22,2017-11-02,9.0,7.0,4.0,2.0,2.0,0.0,,,,,,,,Niagara-on-the-Lake,3526047.0,43.25020429999999,-79.0694642
1.0,malton village long term care centre,MALTON VILLAGE LONG TERM CARE CENTRE,7075 Rexwood Road,Mississauga, L4T4M1,Central West,Municipal,160.0,No,Yes,Yes,Yes,11.6,1.0,12.9,2.6,16.2,0.6,2010-07-22,2019-11-25,2018-07-18,16.0,14.0,9.0,3.0,2.0,1.0,0.0,1.0,1.0,2020-04-24,2020-04-24,2020-04-24,2020-06-05,Mississauga,3521005.0,43.71847959,-79.62437147
1.0,peel manor,PEEL MANOR,525 Main Street North,Brampton, L6X1N9,Central West,Municipal,177.0,No,Yes,Yes,Yes,20.8,2.8,13.3,1.7,10.6,1.7,2010-08-18,2020-10-14,2017-11-30,6.0,4.0,3.0,0.0,0.0,0.0,1.0,7.0,6.0,2020-04-24,2020-04-24,2020-05-03,2020-06-02,Brampton,3521010.0,43.69999507,-79.78142981
1.0,sheridan villa,SHERIDAN VILLA,2460 Truscott Drive,Mississauga, L5J3Z8,Mississauga Halton,Municipal,142.0,No,Yes,Yes,Yes,12.3,2.2,16.2,4.7,11.9,2.7,2010-11-03,2020-11-18,2018-02-22,8.0,7.0,4.0,1.0,1.0,0.0,1.0,10.0,7.0,2020-04-24,2020-05-09,2020-05-09,2020-05-29,Mississauga,3521005.0,43.51060205,-79.64829886
1.0,tall pines long term care centre,TALL PINES LONG TERM CARE CENTRE,1001 Peter Robertson Blvd.,Brampton, L6R2Y3,Central West,Municipal,160.0,No,Yes,Yes,Yes,21.2,2.8,13.7,3.2,21.3,1.1,2010-08-17,2020-11-09,2018-07-18,9.0,6.0,3.0,4.0,2.0,1.0,0.0,1.0,1.0,2020-04-24,2020-04-30,2020-04-24,2020-05-25,Brampton,3521010.0,43.75057309,-79.74244701
0.0,vera m. davis community care centre,VERA M. DAVIS COMMUNITY CARE CENTRE,80 Allan Drive,Bolton, L7E1P7,Central West,Non-Profit,64.0,No,Yes,No,Yes,12.3,1.6,16.3,8.2,22.7,0.3,2011-12-07,2020-10-19,2018-08-02,6.0,3.0,2.0,2.0,1.0,0.0,,,,,,,,Caledon,3521024.0,43.87348751,-79.72446771
1.0,pioneer manor,PIONEER MANOR,960 Notre Dame Avenue,Sudbury, P3A2T4,North East,Municipal,433.0,No,Yes,Yes,Yes,22.1,4.4,17.9,10.3,39.4,10.9,2010-12-14,2020-07-16,2019-04-05,29.0,18.0,10.0,9.0,3.0,2.0,0.0,1.0,1.0,2020-04-27,2020-04-27,2020-04-28,2020-05-13,Greater Sudbury / Grand Sudbury,3553005.0,46.51756439,-80.98200638
1.0,glen hill strathaven,GLEN HILL STRATHAVEN,264 King Street East,Bowmanville, L1C1P9,Central East,Non-Profit,210.0,Yes,Yes,No,Yes,20.0,3.0,12.0,2.5,23.4,1.7,2011-05-18,2020-05-28,2019-01-24,13.0,10.0,7.0,4.0,3.0,3.0,0.0,1.0,0.0,2020-05-12,2020-05-12,2020-05-12,2020-05-26,Clarington,3518017.0,43.91212066,-78.67361278
0.0,glen hill marnwood,GLEN HILL MARNWOOD,26 Elgin Street,Bowmanville, L1C3C8,Central East,Non-Profit,60.0,No,Yes,No,Yes,16.1,5.6,15.2,1.2,14.8,4.5,2010-09-27,2020-05-25,2017-04-26,8.0,5.0,3.0,0.0,0.0,0.0,,,,,,,,Clarington,3518017.0,43.91589256,-78.68988509
1.0,arbour creek long-term care centre,ARBOUR CREEK LONG-TERM CARE CENTRE,2717 King Street East,Hamilton, L8G1J3,Hamilton Niagara Haldimand Brant (Hnhb),For-Profit,129.0,No,Yes,No,No,15.8,3.6,13.0,3.3,15.2,5.8,2010-08-17,2020-09-15,2018-02-08,17.0,13.0,9.0,5.0,3.0,2.0,0.0,0.0,1.0,2020-05-11,2020-05-11,2020-05-11,2020-05-23,Hamilton,3525005.0,43.22141329,-79.77670807
0.0,pine villa nursing home,PINE VILLA NURSING HOME,490 Highway #8,Stoney Creek, L8G1G6,Hamilton Niagara Haldimand Brant (Hnhb),For-Profit,41.0,No,Yes,No,No,14.3,2.9,11.8,4.5,6.1,1.1,2011-09-07,2020-05-20,2018-07-10,8.0,4.0,3.0,1.0,0.0,0.0,,,,,,,,Hamilton,3525005.0,43.21627369,-79.71616285
1.0,the wexford,THE WEXFORD,1860 Lawrence Avenue East,Scarborough, M1R5B1,Central East,Non-Profit,166.0,No,Yes,Yes,Yes,11.8,1.1,11.6,1.8,4.7,2.3,2010-09-21,2020-05-27,2018-08-02,15.0,14.0,9.0,3.0,3.0,1.0,0.0,1.0,0.0,2020-04-26,2020-04-26,2020-04-26,2020-05-09,Toronto,3520005.0,43.7439777,-79.30345907
0.0,mccormick home,MCCORMICK HOME,2022 Kains Road,London, N6K0A8,South West,Non-Profit,160.0,Yes,Yes,Yes,Yes,22.6,3.2,18.6,2.0,37.3,0.8,2010-08-24,2020-10-01,2018-06-15,11.0,9.0,6.0,0.0,0.0,0.0,,,,,,,,London,3539036.0,42.96884017,-81.35418445
1.0,belmont house,BELMONT HOUSE,55 Belmont Street,Toronto, M5R1R1,Toronto Central,Non-Profit,140.0,No,Yes,Yes,Yes,13.5,2.5,16.4,0.5,14.3,4.2,2011-09-06,2020-01-08,2018-01-11,5.0,5.0,4.0,2.0,2.0,1.0,0.0,25.0,1.0,2020-04-24,2020-04-26,2020-04-24,2020-05-12,Toronto,3520005.0,43.67461349,-79.39106979
0.0,suomi-koti toronto nursing home,SUOMI-KOTI TORONTO NURSING HOME,795 Eglinton Avenue East,Toronto, M4G4E4,Toronto Central,Non-Profit,34.0,No,Yes,Yes,No,10.4,3.0,7.4,9.2,6.8,2.8,2011-07-11,2019-12-18,2017-11-29,6.0,3.0,3.0,1.0,1.0,1.0,,,,,,,,Toronto,3520005.0,43.7131299,-79.36614148
0.0,trent valley lodge,TRENT VALLEY LODGE,195 Bay Street,Trenton, K8V1H9,South East,For-Profit,102.0,No,Yes,Yes,Yes,17.0,2.6,17.3,1.2,29.2,20.2,2011-10-19,2020-11-02,2019-01-16,17.0,9.0,6.0,6.0,3.0,3.0,,,,,,,,Quinte West,3512015.0,44.10291195,-77.55773544
1.0,greenwood court,GREENWOOD COURT,90 Greenwood Drive,Stratford, N5A7W5,South West,Non-Profit,45.0,No,Yes,No,No,7.1,6.5,21.8,0.0,32.3,1.4,2010-09-27,2020-09-08,2017-05-16,5.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,7.0,2020-04-24,2020-04-24,2020-04-24,2020-05-11,Stratford,3531011.0,43.38294686,-80.97615776
0.0,nithview home,NITHVIEW HOME,200 Boullee Street,New Hamburg, N3A2K4,Waterloo Wellington,Non-Profit,99.0,No,Yes,Yes,No,24.8,2.7,21.2,2.7,25.8,5.2,2010-11-16,2020-10-26,2017-06-27,11.0,10.0,6.0,5.0,4.0,4.0,,,,,,,,Wilmot,3530020.0,43.38053997,-80.70159538
1.0,twin oaks of maryhill,TWIN OAKS OF MARYHILL,1360 Maryhill Road,Maryhill, N0B2B0,Waterloo Wellington,For-Profit,31.0,No,Yes,No,No,48.7,6.6,20.5,0.0,47.4,1.5,2010-11-09,2020-10-09,2017-05-25,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-05-06,2020-05-06,2020-05-06,2020-05-20,Woolwich,3530035.0,43.53642702,-80.39357269
0.0,tyndall nursing home,TYNDALL NURSING HOME,1060 Eglinton Avenue East,Mississauga, L4W1K3,Mississauga Halton,For-Profit,151.0,No,Yes,No,Yes,26.4,2.7,15.6,1.5,6.2,1.1,2010-08-12,2020-09-11,2018-06-08,15.0,8.0,4.0,5.0,2.0,1.0,,,,,,,,Mississauga,3521005.0,43.62835307,-79.62744866
1.0,ivan franko home (etobicoke),IVAN FRANKO HOME (ETOBICOKE),767 Royal York Road,Toronto, M8Y2T3,Toronto Central,Non-Profit,85.0,No,Yes,Yes,Yes,20.1,2.8,11.2,2.2,40.2,0.9,2011-09-08,2019-10-09,2018-01-15,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-05-12,2020-05-12,2020-05-12,2020-05-29,Toronto,3520005.0,43.63771778,-79.50673762
1.0,hampton terrace care centre,HAMPTON TERRACE CARE CENTRE,75 Plains Road West,Burlington, L7T1E8,Hamilton Niagara Haldimand Brant (Hnhb),For-Profit,101.0,No,Yes,Yes,Yes,26.2,2.8,18.6,8.5,34.4,5.3,2011-09-21,2020-09-16,2017-05-08,6.0,5.0,3.0,2.0,1.0,0.0,0.0,1.0,8.0,2020-04-24,2020-05-14,2020-05-14,2020-05-04,Burlington,3524002.0,43.3054339,-79.8554984
1.0,tufford nursing home,TUFFORD NURSING HOME,312 Queenston Street,St Catharines, L2P2X4,Hamilton Niagara Haldimand Brant (Hnhb),For-Profit,64.0,No,Yes,No,Yes,22.6,2.2,23.6,18.2,21.7,2.3,2010-08-10,2020-11-29,2017-06-28,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-19,2020-05-19,2020-05-19,2020-05-28,St. Catharines,3526053.0,43.15938461,-79.21839749
1.0,union villa,UNION VILLA,4300 Highway #7,Unionville, L3R1L8,Central,Non-Profit,160.0,No,Yes,Yes,Yes,14.7,3.5,15.4,1.4,26.1,4.1,2010-08-31,2020-09-24,2017-12-01,13.0,11.0,8.0,4.0,4.0,3.0,0.0,0.0,1.0,2020-05-07,2020-05-07,2020-05-07,2020-05-26,Markham,3519036.0,43.86143002,-79.31443048
1.0,maple view lodge,MAPLE VIEW LODGE,"746 County Road, 42 East P.O. Box 100",Athens, K0E1B0,South East,Municipal,60.0,No,Yes,Yes,No,14.3,3.9,16.7,27.6,43.3,4.2,2011-06-08,2020-09-16,2018-10-01,8.0,4.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2020-05-13,2020-05-13,2020-05-13,2020-05-27,Athens,3507042.0,44.63454631,-75.93144305
